Handle,Title,Body (HTML),Vendor,Product Category,Type,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Image Src,Status
army-green-loop-strap-shoulder-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-loop-strap-shoulder-bag-inside.jpg?v=1688732728,
army-green-loop-strap-shoulder-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-loop-strap-shoulder-bag-side.jpg?v=1688732728,
army-green-loop-strap-shoulder-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-loop-strap-shoulder-bag-bottom.jpg?v=1688732728,
army-green-loop-strap-shoulder-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/army-green-loop-strap-shoulder-bag-model.jpg?v=1688732728,
mustard-metal-handle-tote-bag,Mustard metal handle tote bag,"<ul>
        <li class='measurements'>
                <b>Width:</b> 12.5 inches
        </li>
        <li class='measurements'>
                <b>Height:</b> 10 inches
        </li>
        <li class='measurements'>
                <b>Depth:</b> 5 inches
        </li>
</ul>
<ul>
<li class='additional-details'>One main zipper compartment.</li>
<li class='additional-details'>Two metallic handles for handheld use.</li>
<li class='additional-details'>Zippered cross-body pouch inside, can also be used seperately.</li>
</ul>
<ul>
<li class='additional-details'>Long adjustable strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,MHT-05,268.39,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-metal-handle-tote-bag-quater.jpg?v=1684593493,active
mustard-metal-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-metal-handle-tote-bag-main.jpg?v=1684593493,
mustard-metal-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-metal-handle-tote-bag-front.jpg?v=1736312950,
mustard-metal-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-metal-handle-tote-bag-side.jpg?v=1736312950,
mustard-metal-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-metal-handle-tote-bag-inner.jpg?v=1736312950,
mustard-metal-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-metal-handle-tote-bag-inside.jpg?v=1736312950,
mustard-metal-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-metal-handle-tote-bag-inside2.jpg?v=1736312950,
mustard-tote-bag,Mustard tote bag,"<ul>
<li class='measurements'>
<strong>Width:</strong> 16 inches</li>
<li class='measurements'>
<strong>Height:</strong> 11 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 5.5 inches</li>
</ul>
<ul>
<li class='additional-details'>One main compartment with magnetic closure and one pocket with zipper inside.</li>
</ul>
<ul>
<li class='material'>
<strong>Material: </strong>Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,DCT-06,290.02,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-tote-bag-front.jpg?v=1754888688,active
mustard-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-tote-bag-closeup.jpg?v=1754888688,
mustard-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-tote-bag-bottom.jpg?v=1754888688,
mustard-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/mustard-tote-bag-inside.jpg?v=1754888688,
brown-classic-tote-bag,Brown classic tote bag,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 17 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 12 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 6 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with zipper closure.</li>
<li>Zippered pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
</ul>


<ul>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,CKTT-04,222.65,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-classic-tote-bag-main.jpg?v=1668668339,active
brown-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-suede-classic-tote-bag-model-closeup.jpg?v=1670236389,
brown-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-classic-tote-bag-quarter.jpg?v=1670236389,
brown-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-classic-tote-bag-front.jpg?v=1670236389,
brown-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-classic-tote-bag-side.jpg?v=1670236389,
brown-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-classic-tote-bag-bottom.jpg?v=1670236389,
brown-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-classic-tote-bag-inside.jpg?v=1670236389,
brown-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-suede-classic-tote-bag-model.jpg?v=1670236389,
horse-brown-with-black-long-handle-tote-bag,Horse brown with black long handle tote bag,"<ul> <li class='measurements'>
<b>Width:</b> 17 inches</li> <li class='measurements'>
<b>Height:</b> 11 inches</li> <li class='measurements'>
<b>Depth:</b> 4.5 inches</li> </ul> <ul> <li class='additional-details'>One main zipper compartment, one front pocket with zipper and one slide pocket inside.</li> </ul> <ul> <li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,DCTN-04,254.5,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/BrownwithblackDCTN_0000_Group1.jpg?v=1754032288,active
horse-brown-with-black-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/BrownwithblackDCTN_0001_Group2.jpg?v=1754032288,
horse-brown-with-black-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/BrownwithblackDCTN_0002_Group3.jpg?v=1754032288,
horse-brown-with-black-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/BrownwithblackDCTN_0003_Group4.jpg?v=1754032288,
horse-brown-with-black-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/BrownwithblackDCTN_0004_Group5.jpg?v=1754032288,
horse-brown-with-black-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/BrownwithblackDCTN_0005_Group6.jpg?v=1754032288,
blue-top-handle-hexagon-bag,Blue top-handle hexagon bag,"<ul>
<li class='measurements'> <strong>Width:</strong> 10.5 inches  </li>
<li class='measurements'> <strong>Height:</strong> 8 inches  </li>
<li class='measurements'> <strong>Depth:</strong> 5 inches  </li>
</ul>

<ul>
<li class='additional-details'>One main compartment secured by magnetic button and loop.</li>
<li class='additional-details'>One inside zipper pocket.</li>
<li class='additional-details'>Golden chain of 42 inches.</li>
</ul>

<ul>
<li class='material'> <strong>Material: </strong>Faux leather. </li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,THX-06,261.56,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-top-handle-hexagon-bag-front.jpg?v=1679321866,active
blue-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-top-handle-hexagon-bag-model-closeup.jpg?v=1686119208,
blue-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-top-handle-hexagon-bag-quater.jpg?v=1688733167,
blue-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-top-handle-hexagon-bag-back.jpg?v=1688733167,
blue-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-top-handle-hexagon-bag-side.jpg?v=1688733167,
blue-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-top-handle-hexagon-bag-bottom.jpg?v=1688733167,
blue-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-top-handle-hexagon-bag-inside.jpg?v=1688733167,
blue-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-top-handle-hexagon-bag-model.jpg?v=1688733167,
coffee-shopping-tote-bag,Coffee shopping tote bag,"<ul> 	<li class='measurements'>
<b>Width:</b> 14 inches</li> 	<li class='measurements'>
<b>Height:</b> 11 inches</li> 	<li class='measurements'>
<b>Depth:</b> 5 inches</li> </ul> <ul> 	<li class='additional-details'>One main compartment with magnetic closure.</li> 	<li class='additional-details'>One inside zipper compartment attached to a ribbon long enough to pull the compartment out for easy access.</li> </ul> <ul> 	<li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,STB-03,265.71,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/coffee-shopping-tote-bag-main.jpg?v=1645264215,active
coffee-shopping-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/coffee-shopping-tote-bag-quater.jpg?v=1645264215,
coffee-shopping-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/coffee-shopping-tote-bag-front.jpg?v=1645264215,
coffee-shopping-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/coffee-shopping-tote-bag-side.jpg?v=1645264215,
coffee-shopping-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/coffee-shopping-tote-bag-bottom.jpg?v=1645264215,
coffee-shopping-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/coffee-shopping-tote-bag-inside.jpg?v=1645264214,
brown-zipper-shoulder-bag-with-long-handle,Brown zipper shoulder bag with long handle,"<ul>
<li class='measurements'>
<strong>Width:</strong> 12 inches</li>
<li class='measurements'>
<strong>Height:</strong> 10.25 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4.1 inches</li>
</ul>
<ul>
<li class='additional-details'>One main compartment with magnetic closure.</li>
<li class='additional-details'>Two zipper compartment inside.</li>
<li class='additional-details'>Two long shoulder straps.</li>
</ul>
<ul>
<li class='material'>
<strong>Material: </strong>Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,ZSB-05,266.57,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/brown-zipper-shoulder-bag-with-long-handle-quater.jpg?v=1755066010,active
brown-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/horse-brown-zipper-shoulder-bag-with-long-handle-model.jpg?v=1755066010,
brown-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/brown-zipper-shoulder-bag-with-long-handle-front.jpg?v=1755066010,
brown-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/brown-zipper-shoulder-bag-with-long-handle-side.jpg?v=1755066010,
brown-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/brown-zipper-shoulder-bag-with-long-handle-inside.jpg?v=1755066010,
mustard-two-piece-floral-tote,Mustard two-piece floral tote,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 18.5 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 11.5 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4.5 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with magnetic closure.</li>
<li>Zippered cross-body pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Cross-body pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 3 inches</li>
</ul>


<ul>
<li class='additional-details'>Long adjustable strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TFT-07,221.45,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-main.jpg?v=1664948891,active
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-model-closeup.jpg?v=1670237110,
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-quarter.jpg?v=1670237110,
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-front.jpg?v=1670237110,
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-pouch.jpg?v=1670237110,
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-side.jpg?v=1670237110,
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-bottom.jpg?v=1670237110,
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-inside.jpg?v=1670237110,
mustard-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-two-piece-floral-tote-model.jpg?v=1670237107,
blue-elongated-chain-handle-purse,Blue elongated chain handle purse,"<ul>
        <li class='measurements'>
                <b>Width:</b> 11.5 inches
        </li>
        <li class='measurements'>
                <b>Height:</b> 6 inches
        </li>
        <li class='measurements'>
                <b>Depth:</b> 2.5 inches
        </li>
</ul>
<ul>
<li class='additional-details'>One main zipper compartment.</li>
</ul>
<ul>
<li class='additional-details'>Shoulder strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,ECP-04,297.79,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-elongated-chain-handle-purse-quater.jpg?v=1685686607,active
blue-elongated-chain-handle-purse,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-elongated-chain-handle-purse-model-closeup.jpg?v=1686121618,
blue-elongated-chain-handle-purse,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-elongated-chain-handle-purse-main.jpg?v=1688731673,
blue-elongated-chain-handle-purse,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-elongated-chain-handle-purse-closeup.jpg?v=1688731673,
blue-elongated-chain-handle-purse,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-elongated-chain-handle-purse-bottom.jpg?v=1688731673,
blue-elongated-chain-handle-purse,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-elongated-chain-handle-purse-inside.jpg?v=1688731673,
blue-elongated-chain-handle-purse,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-elongated-chain-handle-purse-model.jpg?v=1688731673,
blue-classic-tote-bag,Blue classic tote bag,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 17 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 12 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 6 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with zipper closure.</li>
<li>Zippered pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
</ul>


<ul>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,CKTT-07,241.53,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-main.jpg?v=1668668306,active
blue-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-model-closeup.jpg?v=1670236292,
blue-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-quarter.jpg?v=1670236292,
blue-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-front.jpg?v=1670236292,
blue-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-side.jpg?v=1670236292,
blue-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-bottom.jpg?v=1670236292,
blue-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-inside.jpg?v=1670236292,
blue-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-classic-tote-bag-model.jpg?v=1670236292,
black-two-piece-floral-tote,Black two-piece floral tote,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 18.5 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 11.5 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4.5 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with magnetic closure.</li>
<li>Zippered cross-body pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Cross-body pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 3 inches</li>
</ul>


<ul>
<li class='additional-details'>Long adjustable strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TFT-03,258.23,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-main.jpg?v=1664948541,active
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-model.jpg?v=1670236999,
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-quarter.jpg?v=1670236999,
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-front.jpg?v=1670236999,
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-pouch.jpg?v=1670236999,
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-side.jpg?v=1670236999,
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-bottom.jpg?v=1670236999,
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-inside.jpg?v=1670236999,
black-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-two-piece-floral-tote-model-closeup.jpg?v=1670236994,
blue-two-piece-floral-tote,Blue two-piece floral tote,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 18.5 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 11.5 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4.5 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with magnetic closure.</li>
<li>Zippered cross-body pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Cross-body pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 3 inches</li>
</ul>


<ul>
<li class='additional-details'>Long adjustable strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TFT-05,262.03,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-main.jpg?v=1664948618,active
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-model-closeup.jpg?v=1670237013,
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-quarter.jpg?v=1670237013,
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-front.jpg?v=1670237013,
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-pouch.jpg?v=1670237013,
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-side.jpg?v=1670237013,
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-bottom.jpg?v=1670237013,
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-inside.jpg?v=1670237013,
blue-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-two-piece-floral-tote-model.jpg?v=1670237013,
off-white-bucket-bag,Off-white bucket bag,"<ul> <li class='measurements'>
<b>Width:</b> 9 inches</li> <li class='measurements'>
<b>Height:</b> 9 inches</li> <li class='measurements'>
<b>Depth:</b> 5.5 inches</li> </ul> <ul> <li class='additional-details'>One main drawstring compartment.</li> <li class='additional-details'>Adjustable and detachable shoulder strap.</li> </ul> <ul> <li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,DBB-02,281.62,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/White-bucket-bag-front.jpg?v=1616109130,active
off-white-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/White-bucket-bag-inside.jpg?v=1616109133,
off-white-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/White-bucket-bag-inside-filled.jpg?v=1616109137,
off-white-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/White-bucket-bag-inside-side.jpg?v=1616109140,
off-white-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/White-bucket-bag-base.jpg?v=1616109144,
maroon-zipper-shoulder-bag-with-long-handle,Maroon zipper shoulder bag with long handle,"<ul>
<li class='measurements'>
<strong>Width:</strong> 12 inches</li>
<li class='measurements'>
<strong>Height:</strong> 10.25 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4.1 inches</li>
</ul>
<ul>
<li class='additional-details'>One main compartment with magnetic closure.</li>
<li class='additional-details'>Two zipper compartment inside.</li>
<li class='additional-details'>Two long shoulder straps.</li>
</ul>
<ul>
<li class='material'>
<strong>Material: </strong>Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,ZSB-06,215.25,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/maroon-zipper-shoulder-bag-with-long-handle-quater.jpg?v=1755066010,active
maroon-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/maroon-zipper-shoulder-bag-with-long-handle-front.jpg?v=1755066010,
maroon-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/maroon-zipper-shoulder-bag-with-long-handle-side.jpg?v=1755066010,
maroon-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/maroon-zipper-shoulder-bag-with-long-closeup.jpg?v=1755066009,
maroon-zipper-shoulder-bag-with-long-handle,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/maroon-zipper-shoulder-bag-with-long-inside.jpg?v=1755066009,
burgundy-metal-handle-tote-bag,Burgundy metal handle tote bag,"<ul>
        <li class='measurements'>
                <b>Width:</b> 12.5 inches
        </li>
        <li class='measurements'>
                <b>Height:</b> 10 inches
        </li>
        <li class='measurements'>
                <b>Depth:</b> 5 inches
        </li>
</ul>
<ul>
<li class='additional-details'>One main zipper compartment.</li>
<li class='additional-details'>Two metallic handles for handheld use.</li>
<li class='additional-details'>Zippered cross-body pouch inside, can also be used seperately.</li>
</ul>
<ul>
<li class='additional-details'>Long adjustable strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,MHT-02,263.86,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-metal-handle-tote-bag-quater.jpg?v=1684592340,active
burgundy-metal-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-metal-handle-tote-bag-main.jpg?v=1684592340,
